iteration,iteration-mean-cost,best-cost
7694,12882.1,8748.8
7695,13003.5,8748.8
7696,13110.3,8748.8
7697,13111.7,8748.8
7698,13019.2,8748.8
7699,13098.4,8748.8
7700,13281.9,8748.8
7701,12931.5,8748.8
7702,13579.8,8748.8
7703,13053.5,8748.8
7704,13141.2,8748.8
7705,13891.7,8748.8
7706,12866.4,8748.8
7707,13259.5,8748.8
7708,13060.9,8748.8
7709,13163.0,8748.8
7710,13017.7,8748.8
7711,13348.7,8748.8
7712,13137.9,8748.8
7713,13147.9,8748.8
7714,13490.2,8748.8
7715,13585.9,8748.8
7716,13147.1,8748.8
7717,13569.7,8748.8
7718,13526.6,8748.8
7719,13228.4,8748.8
7720,13055.0,8748.8
7721,13295.2,8748.8
7722,13255.6,8748.8
7723,13163.3,8748.8
7724,13218.2,8748.8
7725,13045.2,8748.8
7726,13201.7,8748.8
7727,13355.0,8748.8
7728,13535.3,8748.8
7729,12955.4,8748.8
7730,13214.3,8748.8
7731,13015.9,8748.8
7732,13174.7,8748.8
7733,12939.1,8748.8
7734,13079.0,8748.8
7735,13268.6,8748.8
7736,13438.0,8748.8
7737,13606.2,8748.8
7738,13362.0,8748.8
7739,13157.0,8748.8
7740,13292.3,8748.8
7741,13032.5,8748.8
7742,13371.7,8748.8
7743,13228.3,8748.8
7744,13258.2,8748.8
7745,13089.3,8748.8
7746,13193.9,8748.8
7747,13405.4,8748.8
7748,12972.8,8748.8
7749,13581.5,8748.8
7750,13456.9,8748.8
7751,14183.5,8748.8
7752,13610.5,8748.8
7753,13226.4,8748.8
7754,13384.2,8748.8
7755,13408.5,8748.8
7756,13948.2,8748.8
7757,13161.5,8748.8
7758,12936.6,8748.8
7759,13090.3,8748.8
7760,13531.7,8748.8
7761,13094.1,8748.8
7762,13419.8,8748.8
7763,13555.3,8748.8
7764,13556.0,8748.8
7765,13709.8,8748.8
7766,13594.1,8748.8
7767,12891.3,8748.8
7768,12887.7,8748.8
7769,13237.8,8748.8
7770,13062.0,8748.8
7771,12669.7,8748.8
7772,13302.6,8748.8
7773,12929.1,8748.8
7774,13043.7,8748.8
7775,13298.8,8748.8
7776,13080.4,8748.8
7777,12511.4,8748.8
7778,12752.9,8748.8
7779,13200.7,8748.8
7780,13434.3,8748.8
7781,13503.5,8748.8
7782,12731.8,8748.8
7783,13193.0,8748.8
7784,12753.0,8748.8
7785,12930.1,8748.8
7786,13349.8,8748.8
7787,13230.8,8748.8
7788,13601.5,8748.8
7789,13029.5,8748.8
7790,12920.0,8748.8
7791,13515.0,8748.8
7792,13246.7,8748.8
7793,13315.9,8748.8
7794,13193.5,8748.8
7795,13045.3,8748.8
7796,12759.5,8748.8
7797,13315.0,8748.8
7798,13341.7,8748.8
7799,13332.7,8748.8
7800,13051.8,8748.8
7801,13030.0,8748.8
7802,13071.9,8748.8
7803,13297.6,8748.8
7804,13521.5,8748.8
7805,13271.3,8748.8
7806,13158.3,8748.8
7807,13346.8,8748.8
7808,12996.0,8748.8
7809,13086.4,8748.8
7810,13831.8,8748.8
7811,13356.4,8748.8
7812,13251.9,8748.8
7813,13349.8,8748.8
7814,13054.3,8748.8
7815,13334.5,8748.8
7816,13463.4,8748.8
7817,13116.4,8748.8
7818,13303.5,8748.8
7819,12444.9,8748.8
7820,13635.3,8748.8
7821,13299.7,8748.8
7822,13278.8,8748.8
7823,13293.2,8748.8
7824,13172.3,8748.8
7825,12883.9,8748.8
7826,13533.5,8748.8
7827,12796.5,8748.8
7828,13421.5,8748.8
7829,13073.4,8748.8
7830,13298.4,8748.8
7831,12680.8,8748.8
7832,13848.3,8748.8
7833,13401.0,8748.8
7834,13668.1,8748.8
7835,12887.8,8748.8
7836,12779.7,8748.8
7837,13314.8,8748.8
7838,12746.2,8748.8
7839,12434.2,8748.8
7840,13267.3,8748.8
7841,13088.8,8748.8
7842,13289.4,8748.8
7843,13238.1,8748.8
7844,13915.9,8748.8
7845,13208.6,8748.8
7846,13843.0,8748.8
7847,13425.7,8748.8
7848,13449.0,8748.8
7849,13738.2,8748.8
7850,13796.4,8748.8
7851,13556.1,8748.8
7852,13017.8,8748.8
7853,13567.7,8748.8
7854,13458.1,8748.8
7855,13270.5,8748.8
7856,12918.2,8748.8
7857,13370.0,8748.8
7858,12798.0,8748.8
7859,13194.7,8748.8
7860,13477.1,8748.8
7861,13250.8,8748.8
7862,13066.0,8748.8
7863,13269.3,8748.8
7864,12936.2,8748.8
7865,12944.9,8748.8
7866,13504.5,8748.8
7867,12814.1,8748.8
7868,13323.9,8748.8
7869,13703.1,8748.8
7870,13445.4,8748.8
7871,12819.2,8748.8
7872,13243.5,8748.8
7873,13119.0,8748.8
7874,13365.7,8748.8
7875,12761.8,8748.8
7876,12842.8,8748.8
7877,13089.1,8748.8
7878,13054.5,8748.8
7879,13003.2,8748.8
7880,13416.9,8748.8
7881,13712.4,8748.8
7882,13441.5,8748.8
7883,13248.8,8748.8
7884,13114.0,8748.8
7885,13200.0,8748.8
7886,13225.3,8748.8
7887,13519.9,8748.8
7888,13113.3,8748.8
7889,13088.9,8748.8
7890,12993.6,8748.8
7891,13068.8,8748.8
7892,13602.5,8748.8
7893,13663.4,8748.8
7894,13365.7,8748.8
7895,13230.0,8748.8
7896,12837.4,8748.8
7897,12363.9,8748.8
7898,13110.3,8748.8
7899,13200.1,8748.8
7900,13360.4,8748.8
7901,12713.1,8748.8
7902,13376.7,8748.8
7903,12912.8,8748.8
7904,13348.6,8748.8
7905,12996.7,8748.8
7906,12940.8,8748.8
7907,13761.3,8748.8
7908,13608.9,8748.8
7909,13556.8,8748.8
7910,13358.3,8748.8
7911,13711.7,8748.8
7912,12936.6,8748.8
7913,13156.0,8748.8
7914,12962.3,8748.8
7915,13188.2,8748.8
7916,13050.9,8748.8
7917,13225.6,8748.8
7918,13367.3,8748.8
7919,13451.4,8748.8
7920,13350.8,8748.8
7921,13112.1,8748.8
7922,12856.2,8748.8
7923,13198.4,8748.8
7924,12851.1,8748.8
7925,13639.9,8748.8
7926,13230.2,8748.8
7927,13282.6,8748.8
7928,13074.1,8748.8
7929,13184.6,8748.8
7930,13214.7,8748.8
7931,13165.6,8748.8
7932,13315.1,8748.8
7933,13455.1,8748.8
7934,13611.7,8748.8
7935,12991.4,8748.8
7936,13515.1,8748.8
7937,13587.2,8748.8
7938,13299.7,8748.8
7939,13806.0,8748.8
7940,13655.4,8748.8
7941,13823.5,8748.8
7942,13462.9,8748.8
7943,13183.3,8748.8
7944,12962.2,8748.8
7945,13887.1,8748.8
7946,13088.6,8748.8
7947,13551.0,8748.8
7948,13606.3,8748.8
7949,13460.5,8748.8
7950,13215.4,8748.8
7951,13009.1,8748.8
7952,12910.2,8748.8
7953,12768.0,8748.8
7954,13064.1,8748.8
7955,13755.5,8748.8
7956,13533.3,8748.8
7957,13081.1,8748.8
7958,12856.7,8748.8
7959,12820.7,8748.8
7960,12993.2,8748.8
7961,13016.9,8748.8
7962,12811.7,8748.8
7963,13348.2,8748.8
7964,13162.8,8748.8
7965,13049.4,8748.8
7966,12953.4,8748.8
7967,13073.2,8748.8
7968,13096.8,8748.8
7969,12918.5,8748.8
7970,12825.1,8748.8
7971,13299.8,8748.8
7972,13258.4,8748.8
7973,13378.9,8748.8
7974,13283.4,8748.8
7975,13083.6,8748.8
7976,13231.0,8748.8
7977,13690.1,8748.8
7978,13332.1,8748.8
7979,12860.6,8748.8
7980,13035.6,8748.8
7981,13490.3,8748.8
7982,13230.2,8748.8
7983,13098.1,8748.8
7984,12788.8,8748.8
7985,12966.9,8748.8
7986,13022.0,8748.8
7987,13262.6,8748.8
7988,13297.2,8748.8
7989,13379.1,8748.8
7990,13041.7,8748.8
7991,12741.5,8748.8
7992,13552.8,8748.8
7993,13475.1,8748.8
7994,13291.0,8748.8
7995,12927.4,8748.8
7996,13088.2,8748.8
7997,13260.8,8748.8
7998,12995.5,8748.8
7999,13347.6,8748.8
8000,13879.3,8748.8
8001,13472.7,8748.8
8002,12685.2,8748.8
8003,13506.9,8748.8
8004,13246.7,8748.8
8005,13298.4,8748.8
8006,13454.3,8748.8
8007,13186.1,8748.8
8008,13704.3,8748.8
8009,13215.9,8748.8
8010,13195.3,8748.8
8011,13452.6,8748.8
8012,13607.0,8748.8
8013,13176.8,8748.8
8014,12966.4,8748.8
8015,13677.5,8748.8
8016,13301.3,8748.8
8017,13832.6,8748.8
8018,12848.3,8748.8
8019,12942.7,8748.8
8020,13070.7,8748.8
8021,13184.5,8748.8
8022,13409.3,8748.8
8023,12842.5,8748.8
8024,13083.1,8748.8
8025,13266.6,8748.8
8026,12856.5,8748.8
8027,13710.4,8748.8
8028,13263.8,8748.8
8029,12961.8,8748.8
8030,13471.9,8748.8
8031,13137.5,8748.8
8032,12942.7,8748.8
8033,12923.1,8748.8
8034,13221.8,8748.8
8035,13261.0,8748.8
8036,13109.7,8748.8
8037,13519.3,8748.8
8038,12805.7,8748.8
8039,13438.4,8748.8
8040,13285.0,8748.8
8041,13303.1,8748.8
8042,13235.2,8748.8
8043,13645.4,8748.8
8044,12790.0,8748.8
8045,13241.9,8748.8
8046,12687.4,8748.8
8047,12892.8,8748.8
8048,13373.1,8748.8
8049,13100.6,8748.8
8050,13389.4,8748.8
8051,13369.8,8748.8
8052,13133.4,8748.8
8053,13173.4,8748.8
8054,13394.1,8748.8
8055,12975.8,8748.8
8056,13013.7,8748.8
8057,12971.9,8748.8
8058,13218.6,8748.8
8059,13111.8,8748.8
8060,13127.0,8748.8
8061,13295.7,8748.8
8062,13308.2,8748.8
8063,13458.0,8748.8
8064,13314.0,8748.8
8065,13334.5,8748.8
8066,13872.5,8748.8
8067,13100.0,8748.8
8068,12993.4,8748.8
8069,13225.2,8748.8
8070,13153.3,8748.8
8071,13485.5,8748.8
8072,13442.7,8748.8
8073,13258.5,8748.8
8074,13599.8,8748.8
8075,13389.5,8748.8
8076,13881.4,8748.8
8077,12769.8,8748.8
8078,12928.8,8748.8
8079,12971.8,8748.8
8080,13092.9,8748.8
8081,12987.7,8748.8
8082,13262.7,8748.8
8083,12986.0,8748.8
8084,13443.3,8748.8
8085,14317.0,8748.8
8086,13328.5,8748.8
8087,13092.2,8748.8
8088,13113.2,8748.8
8089,13075.1,8748.8
8090,12894.8,8748.8
8091,12829.0,8748.8
8092,13045.4,8748.8
8093,13464.4,8748.8
8094,13602.0,8748.8
8095,13330.2,8748.8
8096,13331.0,8748.8
8097,13205.1,8748.8
8098,12648.0,8748.8
8099,13354.5,8748.8
8100,12648.8,8748.8
8101,13547.9,8748.8
8102,13397.5,8748.8
8103,13543.9,8748.8
8104,13426.1,8748.8
8105,13516.6,8748.8
8106,13376.5,8748.8
8107,13407.4,8748.8
8108,13304.0,8748.8
8109,12903.6,8748.8
8110,12869.8,8748.8
8111,13153.3,8748.8
8112,12991.7,8748.8
8113,13139.7,8748.8
8114,13056.4,8748.8
8115,12870.4,8748.8
8116,12854.2,8748.8
8117,13537.4,8748.8
8118,12938.1,8748.8
8119,13259.0,8748.8
8120,13348.9,8748.8
8121,13315.5,8748.8
8122,12730.0,8748.8
8123,13043.9,8748.8
8124,13323.2,8748.8
8125,13507.4,8748.8
8126,14073.7,8748.8
8127,13424.3,8748.8
8128,13029.8,8748.8
8129,13328.4,8748.8
8130,13455.6,8748.8
8131,13247.6,8748.8
8132,13415.3,8748.8
8133,13456.5,8748.8
8134,12334.3,8748.8
8135,13346.2,8748.8
8136,12813.7,8748.8
8137,12921.6,8748.8
8138,12964.4,8748.8
8139,13020.1,8748.8
8140,13291.1,8748.8
8141,12711.3,8748.8
8142,12777.0,8748.8
8143,12843.1,8748.8
8144,12826.7,8748.8
8145,12811.7,8748.8
8146,12648.4,8748.8
8147,12900.0,8748.8
8148,13263.2,8748.8
8149,13400.8,8748.8
8150,13196.6,8748.8
8151,12774.0,8748.8
8152,12762.6,8748.8
8153,12826.7,8748.8
8154,13004.5,8748.8
8155,13014.6,8748.8
8156,13452.6,8748.8
8157,13288.6,8748.8
8158,12803.4,8748.8
8159,13120.1,8748.8
8160,13388.0,8748.8
8161,13143.5,8748.8
8162,12578.4,8748.8
8163,13296.1,8748.8
8164,12662.8,8748.8
8165,13473.0,8748.8
8166,12954.3,8748.8
8167,12679.3,8748.8
8168,12852.8,8748.8
8169,12864.0,8748.8
8170,12922.4,8748.8
8171,13194.3,8748.8
8172,13041.7,8748.8
8173,13119.2,8748.8
8174,13169.4,8748.8
8175,13106.5,8748.8
8176,13184.4,8748.8
8177,12894.8,8748.8
8178,13634.0,8748.8
8179,13468.7,8748.8
8180,13018.8,8748.8
8181,13207.7,8748.8
8182,12930.7,8748.8
8183,12866.2,8748.8
8184,13043.2,8748.8
8185,12602.0,8748.8
8186,13233.2,8748.8
8187,12932.1,8748.8
8188,12867.1,8748.8
8189,13163.5,8748.8
8190,13109.7,8748.8
8191,13115.8,8748.8
8192,13453.6,8748.8
8193,12953.5,8748.8
8194,13422.2,8748.8
8195,13211.7,8748.8
8196,12861.3,8748.8
8197,12940.2,8748.8
8198,12785.1,8748.8
8199,12913.7,8748.8
8200,13516.0,8748.8
8201,13037.7,8748.8
8202,13148.5,8748.8
8203,12968.8,8748.8
8204,12879.8,8748.8
8205,13406.6,8748.8
8206,12684.6,8748.8
8207,13218.2,8748.8
8208,13271.7,8748.8
8209,13138.0,8748.8
8210,13574.2,8748.8
8211,13448.7,8748.8
8212,12481.8,8748.8
8213,13092.5,8748.8
8214,13032.7,8748.8
8215,12796.2,8748.8
8216,13104.5,8748.8
8217,13603.9,8748.8
8218,12929.4,8748.8
8219,13360.2,8748.8
8220,13118.6,8748.8
8221,13089.0,8748.8
8222,13189.9,8748.8
8223,13824.3,8748.8
8224,12997.0,8748.8
8225,13393.5,8748.8
8226,13710.4,8748.8
8227,12995.4,8748.8
8228,13552.1,8748.8
8229,13093.4,8748.8
8230,13083.1,8748.8
8231,13247.7,8748.8
8232,13164.3,8748.8
8233,13403.7,8748.8
8234,13472.5,8748.8
8235,13475.6,8748.8
8236,12934.7,8748.8
8237,12900.6,8748.8
8238,12766.7,8748.8
8239,12747.1,8748.8
8240,12969.5,8748.8
8241,13277.4,8748.8
8242,12912.6,8748.8
8243,12775.1,8748.8
8244,12807.7,8748.8
8245,13094.6,8748.8
8246,13356.2,8748.8
8247,13191.3,8748.8
8248,13050.2,8748.8
8249,13325.9,8748.8
8250,13239.7,8748.8
8251,13217.9,8748.8
8252,13110.3,8748.8
8253,13178.4,8748.8
8254,13483.8,8748.8
8255,12846.1,8748.8
8256,13139.4,8748.8
8257,12655.5,8748.8
8258,13052.7,8748.8
8259,13207.8,8748.8
8260,13424.8,8748.8
8261,13711.8,8748.8
8262,13068.1,8748.8
8263,13259.1,8748.8
8264,13124.8,8748.8
8265,12778.1,8748.8
8266,13266.4,8748.8
8267,12858.7,8748.8
8268,13064.3,8748.8
8269,13099.4,8748.8
8270,13473.9,8748.8
8271,12978.6,8748.8
8272,12314.5,8748.8
8273,13021.7,8748.8
8274,12908.3,8748.8
8275,12610.3,8748.8
8276,13393.8,8748.8
8277,13190.5,8748.8
8278,12823.1,8748.8
8279,13193.1,8748.8
8280,13468.3,8748.8
8281,13507.7,8748.8
8282,13078.7,8748.8
8283,13821.2,8748.8
8284,13061.1,8748.8
8285,13292.9,8748.8
8286,13641.9,8748.8
8287,13829.7,8748.8
8288,12996.7,8748.8
8289,13166.1,8748.8
8290,13549.2,8748.8
8291,13288.9,8748.8
8292,12862.4,8748.8
8293,12987.9,8748.8
8294,12419.2,8748.8
8295,12888.0,8748.8
8296,13098.0,8748.8
8297,13578.8,8748.8
8298,13351.4,8748.8
8299,13093.7,8748.8
8300,13045.8,8748.8
8301,12961.7,8748.8
8302,13595.3,8748.8
8303,13231.9,8748.8
8304,12953.2,8748.8
8305,13018.3,8748.8
8306,13332.6,8748.8
8307,13119.4,8748.8
8308,13037.2,8748.8
8309,13097.7,8748.8
8310,12763.4,8748.8
8311,13609.3,8748.8
8312,13435.3,8748.8
8313,12798.2,8748.8
8314,13208.5,8748.8
8315,13449.4,8748.8
8316,13374.7,8748.8
8317,13637.9,8748.8
8318,13396.5,8748.8
8319,12765.9,8748.8
8320,13376.0,8748.8
8321,13315.9,8748.8
8322,12829.0,8748.8
8323,13616.6,8748.8
8324,13392.4,8748.8
8325,13596.6,8748.8
8326,13212.7,8748.8
8327,12782.6,8748.8
8328,13250.4,8748.8
8329,13585.5,8748.8
8330,13461.6,8748.8
8331,13085.1,8748.8
8332,13147.2,8748.8
8333,13291.2,8748.8
8334,12925.4,8748.8
8335,12827.8,8748.8
8336,13322.0,8748.8
8337,13590.3,8748.8
8338,13747.1,8748.8
8339,13014.7,8748.8
8340,12471.5,8748.8
8341,12972.5,8748.8
8342,13241.1,8748.8
8343,12785.6,8748.8
8344,13253.5,8748.8
8345,13081.6,8748.8
8346,13400.4,8748.8
8347,13269.3,8748.8
8348,13764.5,8748.8
8349,13846.2,8748.8
8350,13162.4,8748.8
8351,13568.8,8748.8
8352,12914.6,8748.8
8353,13060.4,8748.8
8354,13737.5,8748.8
8355,13539.8,8748.8
8356,13582.1,8748.8
8357,13435.4,8748.8
8358,13407.4,8748.8
8359,13489.8,8748.8
8360,13045.1,8748.8
8361,13033.4,8748.8
8362,13694.7,8748.8
8363,13600.7,8748.8
8364,13232.1,8748.8
8365,12646.9,8748.8
8366,13860.6,8748.8
8367,13140.6,8748.8
8368,13026.7,8748.8
8369,13110.7,8748.8
8370,13167.7,8748.8
8371,13389.6,8748.8
8372,13333.7,8748.8
8373,13908.0,8748.8
8374,13277.2,8748.8
8375,12917.6,8748.8
8376,13000.1,8748.8
8377,13804.8,8748.8
8378,12997.2,8748.8
8379,12818.0,8748.8
8380,13082.1,8748.8
8381,13127.5,8748.8
8382,12697.0,8748.8
8383,13214.0,8748.8
8384,13529.0,8748.8
8385,13102.1,8748.8
8386,13108.5,8748.8
8387,13028.4,8748.8
8388,12782.3,8748.8
8389,13243.6,8748.8
8390,13138.7,8748.8
8391,13117.7,8748.8
8392,13113.4,8748.8
8393,13185.2,8748.8
8394,13161.5,8748.8
8395,12657.7,8748.8
8396,12884.4,8748.8
8397,12517.7,8748.8
8398,13140.4,8748.8
8399,13242.6,8748.8
8400,13466.9,8748.8
8401,13145.8,8748.8
8402,13052.2,8748.8
8403,12957.8,8748.8
8404,12850.4,8748.8
8405,12757.1,8748.8
8406,13029.4,8748.8
8407,13082.4,8748.8
8408,13323.1,8748.8
8409,13371.6,8748.8
8410,13396.2,8748.8
8411,13628.4,8748.8
8412,13355.3,8748.8
8413,13440.5,8748.8
8414,12892.0,8748.8
8415,13301.3,8748.8
8416,12990.8,8748.8
8417,13066.9,8748.8
8418,12987.3,8748.8
8419,13065.7,8748.8
8420,12997.8,8748.8
8421,13100.2,8748.8
8422,13224.4,8748.8
8423,13256.1,8748.8
8424,13298.7,8748.8
8425,13024.2,8748.8
8426,13273.4,8748.8
8427,13243.4,8748.8
8428,13251.4,8748.8
8429,13520.2,8748.8
8430,13461.7,8748.8
8431,13266.8,8748.8
8432,13337.7,8748.8
8433,13316.2,8748.8
8434,13504.9,8748.8
8435,13229.9,8748.8
8436,12870.5,8748.8
8437,13600.4,8748.8
8438,13197.1,8748.8
8439,13708.7,8748.8
8440,13806.5,8748.8
8441,13522.7,8748.8
8442,12790.5,8748.8
8443,12958.5,8748.8
8444,13122.7,8748.8
8445,12689.7,8748.8
8446,13838.9,8748.8
8447,13747.3,8748.8
8448,12991.3,8748.8
8449,13338.6,8748.8
8450,13375.6,8748.8
8451,13589.9,8748.8
8452,13681.0,8748.8
8453,12948.4,8748.8
8454,13155.1,8748.8
8455,12612.4,8748.8
8456,12700.3,8748.8
8457,12790.6,8748.8
8458,12812.2,8748.8
8459,12586.9,8748.8
8460,13171.5,8748.8
8461,12248.5,8748.8
8462,12906.1,8748.8
8463,13087.3,8748.8
8464,13083.5,8748.8
8465,13211.0,8748.8
8466,13865.3,8748.8
8467,12901.9,8748.8
8468,13119.2,8748.8
8469,13437.1,8748.8
8470,13044.3,8748.8
8471,13338.6,8748.8
8472,12552.3,8748.8
8473,13301.2,8748.8
8474,12760.1,8748.8
8475,13595.3,8748.8
8476,13455.8,8748.8
8477,13343.0,8748.8
8478,13179.8,8748.8
8479,12755.4,8748.8
8480,13233.8,8748.8
8481,13684.0,8748.8
8482,13018.0,8748.8
8483,12969.8,8748.8
8484,13438.5,8748.8
8485,13123.2,8748.8
8486,13115.4,8748.8
8487,13041.3,8748.8
8488,13234.4,8748.8
8489,13055.6,8748.8
8490,13140.9,8748.8
8491,12858.0,8748.8
8492,12951.2,8748.8
8493,13053.9,8748.8
8494,13150.7,8748.8
8495,13337.1,8748.8
8496,13302.4,8748.8
8497,13341.0,8748.8
8498,13283.8,8748.8
8499,13232.1,8748.8
8500,13227.8,8748.8
8501,13110.8,8748.8
8502,13476.3,8748.8
8503,13527.1,8748.8
8504,13345.3,8748.8
8505,13432.9,8748.8
8506,13297.7,8748.8
8507,13393.8,8748.8
8508,13242.9,8748.8
8509,13091.4,8748.8
8510,13226.6,8748.8
8511,13268.9,8748.8
8512,13249.0,8748.8
8513,12933.4,8748.8
8514,12952.3,8748.8
8515,13265.9,8748.8
8516,12465.9,8748.8
8517,13048.9,8748.8
8518,13527.0,8748.8
8519,13423.6,8748.8
8520,12984.7,8748.8
8521,13213.0,8748.8
8522,13641.8,8748.8
8523,13328.4,8748.8
8524,12648.5,8748.8
8525,13204.3,8748.8
8526,12754.1,8748.8
8527,12839.9,8748.8
8528,12811.1,8748.8
8529,13092.2,8748.8
8530,12914.5,8748.8
8531,13054.8,8748.8
8532,12990.9,8748.8
8533,13484.6,8748.8
8534,12701.3,8748.8
8535,13174.7,8748.8
8536,13322.6,8748.8
8537,12802.0,8748.8
8538,12869.7,8748.8
8539,13498.2,8748.8
8540,13270.7,8748.8
8541,13041.4,8748.8
8542,12870.7,8748.8
8543,12944.5,8748.8
8544,13294.2,8748.8
8545,12692.1,8748.8
8546,13094.8,8748.8
8547,12479.7,8748.8
8548,12791.5,8748.8
8549,12911.4,8748.8
8550,13246.8,8748.8
8551,12707.8,8748.8
8552,13217.7,8748.8
8553,13634.0,8748.8
8554,12577.0,8748.8
8555,13059.4,8748.8
8556,13420.4,8748.8
8557,12894.5,8748.8
8558,13116.8,8748.8
8559,12997.8,8748.8
8560,13106.8,8748.8
8561,12915.9,8748.8
8562,13223.0,8748.8
8563,13224.3,8748.8
8564,13381.3,8748.8
8565,13048.7,8748.8
8566,13427.1,8748.8
8567,13176.9,8748.8
8568,13363.0,8748.8
8569,12770.9,8748.8
8570,13004.3,8748.8
8571,12718.1,8748.8
8572,12424.4,8748.8
8573,13141.0,8748.8
8574,13452.9,8748.8
8575,13273.5,8748.8
8576,12563.9,8748.8
8577,13180.7,8748.8
8578,13019.7,8748.8
8579,12827.7,8748.8
8580,12982.6,8748.8
8581,13043.4,8748.8
8582,12689.2,8748.8
8583,13047.2,8748.8
8584,12693.0,8748.8
8585,13014.6,8748.8
8586,13538.5,8748.8
8587,13090.0,8748.8
8588,13531.4,8748.8
8589,12788.9,8748.8
8590,13137.8,8748.8
8591,13126.6,8748.8
8592,12959.8,8748.8
8593,13205.5,8748.8
8594,12913.3,8748.8
8595,13094.6,8748.8
8596,13497.0,8748.8
8597,13418.2,8748.8
8598,13257.9,8748.8
8599,13591.7,8748.8
8600,13346.7,8748.8
8601,13099.9,8748.8
8602,12993.7,8748.8
8603,13183.6,8748.8
8604,13114.4,8748.8
8605,13140.1,8748.8
8606,13559.1,8748.8
8607,13597.3,8748.8
8608,12952.2,8748.8
8609,13019.8,8748.8
8610,13020.0,8748.8
8611,13204.6,8748.8
8612,12915.4,8748.8
8613,12769.0,8748.8
8614,13035.4,8748.8
8615,13493.5,8748.8
8616,12806.4,8748.8
8617,12916.9,8748.8
8618,13500.2,8748.8
8619,12526.9,8748.8
8620,13472.6,8748.8
8621,12705.9,8748.8
8622,13261.4,8748.8
8623,13222.5,8748.8
8624,13137.8,8748.8
8625,12405.1,8748.8
8626,12356.5,8748.8
8627,13153.4,8748.8
8628,12190.2,8748.8
8629,12212.7,8748.8
8630,13054.1,8748.8
8631,12719.2,8748.8
8632,13102.9,8748.8
8633,12961.5,8748.8
8634,13187.3,8748.8
8635,13210.1,8748.8
8636,13235.0,8748.8
8637,13285.7,8748.8
8638,13225.8,8748.8
8639,13561.7,8748.8
8640,13315.0,8748.8
8641,13152.0,8748.8
8642,12780.8,8748.8
8643,13116.6,8748.8
8644,12563.2,8748.8
8645,13150.5,8748.8
8646,13306.8,8748.8
8647,13727.2,8748.8
8648,13190.2,8748.8
8649,12888.7,8748.8
8650,13175.8,8748.8
8651,13458.4,8748.8
8652,13323.1,8748.8
8653,13050.8,8748.8
8654,13605.7,8748.8
8655,13323.8,8748.8
8656,12802.7,8748.8
8657,13473.9,8748.8
8658,13418.6,8748.8
8659,13214.6,8748.8
8660,12576.9,8748.8
8661,13163.9,8748.8
8662,13735.3,8748.8
8663,13166.9,8748.8
8664,13319.1,8748.8
8665,13503.6,8748.8
8666,13599.0,8748.8
8667,13489.2,8748.8
8668,13344.2,8748.8
8669,13395.4,8748.8
8670,13381.6,8748.8
8671,13581.4,8748.8
8672,12858.2,8748.8
8673,12723.7,8748.8
8674,12684.8,8748.8
8675,13414.7,8748.8
8676,13929.8,8748.8
8677,13094.3,8748.8
8678,13084.0,8748.8
8679,12588.3,8748.8
8680,13149.7,8748.8
8681,13407.9,8748.8
8682,13017.9,8748.8
8683,13340.4,8748.8
8684,12778.0,8748.8
8685,13122.4,8748.8
8686,13153.6,8748.8
8687,12988.7,8748.8
8688,12849.6,8748.8
8689,12720.0,8748.8
8690,13426.9,8748.8
8691,12705.4,8748.8
8692,12923.1,8748.8
8693,13242.2,8748.8
8694,13527.0,8748.8
8695,12550.7,8748.8
8696,13015.1,8748.8
8697,13206.7,8748.8
8698,13262.6,8748.8
8699,12937.6,8748.8
8700,12972.6,8748.8
8701,13177.2,8748.8
8702,12899.5,8748.8
8703,13593.0,8748.8
8704,12855.9,8748.8
8705,13459.4,8748.8
8706,12953.3,8748.8
8707,12659.9,8748.8
8708,12620.3,8748.8
8709,13038.5,8748.8
8710,13169.4,8748.8
8711,12795.8,8748.8
8712,13289.5,8748.8
8713,13356.1,8748.8
8714,13154.7,8748.8
8715,13062.0,8748.8
8716,13854.8,8748.8
8717,13201.7,8748.8
8718,13190.5,8748.8
8719,13418.5,8748.8
8720,13048.8,8748.8
8721,12844.7,8748.8
8722,13033.4,8748.8
8723,13004.0,8748.8
8724,13299.1,8748.8
8725,12917.2,8748.8
8726,13398.7,8748.8
8727,13207.3,8748.8
8728,13565.1,8748.8
8729,12844.0,8748.8
8730,13276.4,8748.8
8731,13725.0,8748.8
8732,13719.5,8748.8
8733,13421.0,8748.8
8734,13275.6,8748.8
8735,12982.5,8748.8
8736,12783.3,8748.8
8737,13433.3,8748.8
8738,13527.8,8748.8
8739,13731.2,8748.8
8740,12981.7,8748.8
8741,13307.6,8748.8
8742,13701.9,8748.8
8743,13613.3,8748.8
8744,13286.0,8748.8
8745,13786.3,8748.8
8746,12922.6,8748.8
8747,13399.8,8748.8
8748,13751.9,8748.8
8749,12928.9,8748.8
8750,12954.4,8748.8
8751,13044.1,8748.8
8752,13282.6,8748.8
8753,12961.3,8748.8
8754,13182.0,8748.8
8755,12741.0,8748.8
8756,12981.6,8748.8
8757,12978.5,8748.8
8758,13133.9,8748.8
8759,12913.8,8748.8
8760,13867.2,8748.8
8761,13338.3,8748.8
8762,13002.7,8748.8
8763,13458.3,8748.8
8764,13454.5,8748.8
8765,13420.0,8748.8
8766,13571.0,8748.8
8767,13226.4,8748.8
8768,13299.4,8748.8
